fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,sol,siteAQ
2018-06-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.0,0.0,19.7,03:26,30.4,13:14,11.0,3.3,8.3,15:37,1015.0,-2.0,1012.7,1.0,13.7,es1849a
2018-06-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.0,0.0,20.7,05:06,29.4,11:43,99.0,4.4,8.3,-2,1014.2,0.0,1011.0,17.0,12.7,es1849a
2018-06-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.4,0.0,21.2,04:50,29.7,11:01,11.0,3.3,8.3,13:15,1013.8,-2.0,1011.5,17.0,12.7,es1849a
2018-06-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.0,0.0,20.2,04:34,29.8,-2,99.0,3.3,7.8,-2,1014.3,-2.0,1012.7,16.0,13.0,es1849a
2018-06-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.8,0.0,20.0,04:14,31.5,11:27,14.0,2.8,8.3,12:56,1014.0,-2.0,1009.6,17.0,13.6,es1849a
2018-06-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,24.8,2.3,21.1,02:38,28.5,14:43,13.0,2.2,7.2,15:06,1009.8,0.0,1004.6,19.0,7.2,es1849a
2018-06-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.5,0.0,22.4,02:27,28.6,12:28,8.0,6.7,12.8,12:53,1007.0,2.0,1004.8,3.0,10.8,es1849a
2018-06-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.1,0.0,20.6,04:14,29.6,09:51,99.0,3.3,11.7,-2,1006.8,-2.0,1004.0,17.0,12.6,es1849a
2018-07-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.3,0.0,21.5,04:29,31.1,13:24,99.0,2.8,7.8,-2,1006.9,-2.0,1004.8,18.0,13.6,es1849a
2018-07-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.4,0.0,22.2,23:53,34.7,11:50,29.0,5.6,12.5,07:50,1011.1,-2.0,1005.7,0.0,14.1,es1849a
2018-07-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,24.5,0.0,19.6,04:19,29.4,12:37,99.0,3.1,7.2,-2,1012.3,10.0,1009.9,3.0,12.5,es1849a
2018-07-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.4,0.0,20.4,02:48,32.4,15:55,31.0,1.9,14.4,23:53,1011.9,-2.0,1008.7,18.0,12.7,es1849a
2018-07-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.4,0.0,21.7,23:58,35.0,11:57,31.0,6.1,14.4,-2,1015.3,-2.0,1010.7,0.0,14.1,es1849a
2018-07-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.1,0.0,20.2,03:53,30.0,13:38,8.0,4.4,8.9,16:00,1017.1,-2.0,1014.6,17.0,13.8,es1849a
2018-07-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.8,0.0,21.1,02:36,30.4,12:16,99.0,4.7,11.7,-2,1016.3,-2.0,1012.6,17.0,11.3,es1849a
2018-07-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.8,0.0,22.1,03:14,31.5,12:54,99.0,5.0,11.4,-2,1015.4,-2.0,1012.1,4.0,12.9,es1849a
2018-07-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.2,0.0,20.4,02:37,32.1,14:34,7.0,2.5,10.3,13:37,1015.5,-2.0,1012.5,17.0,14.0,es1849a
2018-07-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.4,0.0,21.2,-2,31.6,14:49,99.0,3.1,8.3,-2,1013.4,-2.0,1010.0,18.0,13.7,es1849a
2018-07-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.2,0.0,22.9,05:11,29.4,12:03,12.0,3.6,9.2,13:37,1010.4,-2.0,1007.6,19.0,12.2,es1849a
2018-07-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.6,0.1,22.7,05:06,32.5,12:46,10.0,3.9,9.2,13:38,1012.0,-2.0,1008.7,3.0,13.2,es1849a
2018-07-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.4,0.0,23.6,-2,31.1,-2,8.0,5.3,14.4,11:29,1013.1,-2.0,1009.5,4.0,12.4,es1849a
2018-07-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.6,0.0,22.6,04:19,32.7,13:05,15.0,3.1,8.9,13:09,1013.8,-2.0,1011.2,18.0,13.3,es1849a
2018-07-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.0,0.0,21.7,03:19,34.4,10:27,14.0,3.3,9.7,12:16,1012.4,-2.0,1007.9,18.0,10.7,es1849a
2018-07-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,30.4,0.0,24.2,-2,36.6,13:54,31.0,5.8,14.4,01:56,1013.0,-2.0,1008.7,0.0,13.8,es1849a
2018-07-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.4,0.0,22.0,02:52,30.8,-2,10.0,3.3,9.2,10:32,1014.3,-2.0,1011.6,-2.0,13.3,es1849a
2018-07-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.9,0.0,22.2,01:08,31.6,13:52,99.0,4.7,9.7,-2,1012.5,-2.0,1009.6,4.0,12.5,es1849a
2018-07-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.2,0.0,20.1,05:02,30.2,13:26,8.0,2.8,7.8,-2,1012.3,-2.0,1009.2,19.0,13.0,es1849a
2018-07-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.6,0.0,22.6,-2,30.6,14:19,8.0,3.3,9.2,08:31,1011.2,8.0,1006.7,18.0,10.5,es1849a
2018-07-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,,0.0,,,,,,3.6,,,1016.7,15.0,1007.6,0.0,10.4,es1849a
2018-07-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.0,0.0,24.0,02:10,30.1,11:16,8.0,5.3,12.5,16:37,1013.3,-2.0,1009.1,2.0,9.5,es1849a
2018-07-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.9,0.0,22.6,23:53,31.2,12:52,10.0,2.8,8.3,11:20,1013.8,-2.0,1011.0,17.0,13.5,es1849a
2018-07-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.8,0.0,21.1,04:03,34.4,10:28,18.0,2.8,8.3,10:31,1011.1,0.0,1007.8,17.0,13.5,es1849a
2018-07-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.7,0.0,23.2,-2,30.2,12:14,12.0,3.6,9.2,12:05,1011.5,-2.0,1008.7,1.0,10.5,es1849a
2018-07-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.8,0.0,22.6,05:00,31.1,12:03,11.0,2.8,8.3,12:07,1010.2,-2.0,1008.2,15.0,13.3,es1849a
2018-07-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.6,0.0,22.4,02:06,30.7,11:54,11.0,2.8,8.3,09:54,1009.8,-2.0,1007.8,17.0,12.8,es1849a
2018-07-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.3,0.0,21.2,05:10,33.4,12:33,99.0,4.7,8.9,-2,1009.4,-2.0,1007.3,4.0,13.5,es1849a
2018-07-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.8,0.0,23.4,02:26,32.3,12:43,11.0,3.9,9.2,13:54,1010.8,-2.0,1008.6,2.0,12.7,es1849a
2018-07-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.8,0.0,22.6,02:31,31.1,13:50,12.0,3.9,8.3,09:37,1011.8,-2.0,1008.6,2.0,11.9,es1849a
2018-07-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.6,0.0,23.4,23:29,31.8,11:15,99.0,3.3,7.8,-2,1012.2,-2.0,1010.4,18.0,12.1,es1849a
2018-08-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.0,0.0,22.1,04:45,31.9,13:58,36.0,3.9,9.2,15:24,1013.6,-2.0,1011.2,4.0,13.3,es1849a
2018-08-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.0,0.0,22.9,01:35,33.0,11:43,8.0,3.1,7.8,08:54,1014.1,-2.0,1012.6,17.0,13.3,es1849a
2018-08-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,29.9,0.0,24.0,04:09,35.8,10:17,99.0,1.9,7.2,-2,1013.7,-2.0,1011.2,18.0,13.1,es1849a
2018-08-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.4,0.0,22.7,05:24,34.0,13:22,99.0,2.5,7.8,-2,1013.9,-2.0,1011.9,18.0,12.1,es1849a
2018-08-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,30.5,0.0,23.7,05:16,37.3,12:46,10.0,2.5,7.8,14:16,1012.9,-2.0,1010.8,18.0,11.9,es1849a
2018-08-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,31.2,0.0,26.0,23:57,36.5,10:48,17.0,2.8,9.2,-2,1012.2,0.0,1009.0,17.0,8.7,es1849a
2018-08-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.4,0.0,23.6,04:44,33.3,14:04,99.0,2.8,8.9,-2,1010.1,22.0,1007.5,18.0,12.1,es1849a
2018-08-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.4,0.0,25.2,05:30,31.5,12:26,99.0,4.4,10.8,-2,1011.3,-2.0,1008.5,18.0,9.4,es1849a
2018-08-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.7,0.0,23.9,05:27,33.5,13:33,22.0,3.3,9.2,13:56,1013.1,-2.0,1008.2,4.0,11.2,es1849a
2018-08-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.5,0.0,24.7,02:08,32.3,11:45,99.0,6.9,12.8,-2,1018.3,-2.0,1012.8,1.0,11.2,es1849a
2018-08-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.8,0.0,25.9,-2,31.7,10:05,5.0,5.0,10.3,14:46,1018.3,-2.0,1015.0,24.0,10.4,es1849a
2018-08-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.4,0.0,24.0,05:15,30.8,13:22,8.0,3.6,8.3,12:41,1015.0,0.0,1009.9,17.0,11.7,es1849a
2018-08-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,29.6,0.0,25.1,05:14,34.1,10:56,8.0,2.5,9.7,02:37,1011.2,1.0,1007.0,18.0,9.0,es1849a
2018-08-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.4,0.0,24.9,01:40,31.8,12:13,99.0,5.0,11.7,-2,1013.8,-2.0,1008.6,0.0,10.4,es1849a
2018-08-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,28.1,0.4,25.2,01:45,31.0,14:35,99.0,4.2,9.2,-2,1014.5,-2.0,1012.3,16.0,4.3,es1849a
2018-08-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.9,0.6,21.5,13:24,30.3,11:04,1.0,2.2,18.1,11:34,1014.1,-2.0,1009.8,18.0,2.4,es1849a
2018-08-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.4,0.2,22.0,04:26,30.7,11:21,6.0,3.9,13.3,12:30,1014.5,-2.0,1011.1,3.0,7.4,es1849a
2018-08-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.8,0.0,21.9,02:24,29.8,10:52,8.0,5.0,12.5,-2,1016.1,-2.0,1014.0,2.0,10.9,es1849a
2018-08-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.0,0.0,22.4,23:54,29.5,-2,36.0,4.4,10.3,11:50,1016.8,-2.0,1014.7,18.0,11.2,es1849a
2018-08-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.3,0.0,20.9,03:24,31.7,11:51,9.0,3.3,8.9,12:42,1015.6,0.0,1013.1,18.0,12.9,es1849a
2018-08-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.0,0.0,21.5,05:00,32.5,13:40,99.0,3.1,7.8,-2,1013.7,0.0,1011.4,18.0,12.8,es1849a
2018-08-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.8,0.0,21.7,05:28,32.0,12:00,12.0,2.5,8.3,12:33,1013.4,-2.0,1011.3,4.0,12.6,es1849a
2018-08-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.1,0.0,21.7,-2,32.5,-2,27.0,1.9,7.8,20:30,1013.3,0.0,1011.6,15.0,8.2,es1849a
2018-08-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.1,0.0,21.2,05:34,33.0,10:20,99.0,2.2,7.8,-2,1013.2,9.0,1010.3,19.0,12.4,es1849a
2018-08-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.6,0.0,24.5,-2,30.6,12:32,99.0,3.6,8.3,-2,1011.5,-2.0,1008.2,18.0,10.8,es1849a
2018-08-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.6,0.0,24.7,05:07,30.5,11:04,99.0,3.9,9.2,-2,1012.5,-2.0,1010.1,16.0,10.8,es1849a
2018-08-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.8,0.0,23.2,04:54,30.5,11:55,9.0,3.3,10.3,13:56,1014.4,-2.0,1011.0,4.0,12.2,es1849a
2018-08-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.0,0.0,23.0,-2,30.9,13:21,9.0,3.3,8.3,13:40,1014.6,-2.0,1011.4,21.0,8.8,es1849a
2018-08-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.3,0.0,21.4,04:11,31.2,14:25,10.0,3.1,8.3,15:19,1014.6,-2.0,1010.9,16.0,11.9,es1849a
2018-08-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.0,0.0,22.9,05:14,31.0,11:16,99.0,3.6,8.9,-2,1015.7,-2.0,1013.3,4.0,9.4,es1849a
2018-08-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.2,0.0,22.4,04:21,29.9,12:00,36.0,3.9,9.7,14:35,1014.8,-2.0,1012.7,18.0,12.0,es1849a
2018-09-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.0,0.0,23.9,03:56,30.2,13:02,13.0,3.9,8.9,14:36,1015.7,-2.0,1013.0,18.0,11.3,es1849a
2018-09-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.0,0.0,22.2,04:55,31.7,14:05,12.0,2.5,7.8,16:00,1014.3,-2.0,1010.0,16.0,10.8,es1849a
2018-09-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.0,0.1,23.9,03:45,30.0,14:07,7.0,3.6,11.4,19:39,1010.6,2.0,1007.6,3.0,6.7,es1849a
2018-09-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.5,0.0,23.2,05:31,31.8,13:46,99.0,3.3,7.8,-2,1009.7,-2.0,1007.0,15.0,8.0,es1849a
2018-09-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,27.2,0.0,23.2,-2,31.3,13:36,99.0,3.1,7.8,-2,1010.7,-2.0,1007.1,18.0,9.8,es1849a
2018-09-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.2,0.0,20.6,03:04,31.7,11:54,12.0,3.1,9.7,11:57,1011.0,-2.0,1007.2,4.0,10.6,es1849a
2018-09-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.0,0.8,20.7,10:05,29.2,13:14,11.0,4.4,10.3,09:37,1013.2,-2.0,1009.8,2.0,7.6,es1849a
2018-09-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,24.6,4.5,21.2,-2,28.0,13:33,7.0,3.9,9.7,-2,1016.4,-2.0,1011.7,4.0,1.9,es1849a
2018-09-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.8,0.1,21.7,05:10,29.9,11:40,7.0,3.3,14.4,14:54,1015.7,15.0,1011.2,18.0,5.9,es1849a
2018-09-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.9,0.0,21.4,03:19,30.4,10:24,7.0,6.9,16.1,15:32,1018.3,-2.0,1014.8,3.0,10.6,es1849a
2018-09-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.6,0.0,21.6,03:30,29.6,09:50,8.0,6.7,14.4,13:16,1018.4,-2.0,1015.9,16.0,8.3,es1849a
2018-09-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.5,0.0,23.1,23:52,29.9,10:15,6.0,2.5,8.9,00:04,1019.2,-2.0,1015.6,24.0,5.9,es1849a
2018-09-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.8,0.0,21.2,05:38,30.5,12:17,99.0,3.3,8.3,-2,1015.8,-2.0,1013.6,3.0,10.8,es1849a
2018-09-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.0,20.5,20.7,05:32,29.4,13:30,8.0,3.6,9.7,12:05,1015.9,-2.0,1013.3,18.0,8.4,es1849a
2018-09-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,24.1,11.7,20.2,01:26,28.0,16:33,7.0,3.1,10.3,10:38,1016.9,-2.0,1013.4,2.0,4.3,es1849a
2018-09-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,24.9,0.0,20.7,04:15,29.1,10:44,7.0,3.1,8.9,13:31,1016.8,-2.0,1015.0,4.0,10.1,es1849a
2018-09-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.8,0.0,22.4,04:32,29.3,12:15,99.0,4.4,10.3,-2,1015.8,0.0,1011.8,24.0,8.5,es1849a
2018-09-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.7,0.0,22.6,05:58,28.8,13:09,99.0,3.9,8.9,-2,1015.1,-2.0,1010.9,5.0,9.1,es1849a
2018-09-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.7,0.0,21.5,-2,29.9,12:29,30.0,2.8,7.8,06:01,1017.8,-2.0,1014.1,3.0,10.3,es1849a
2018-09-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.0,0.0,21.5,05:29,30.4,13:04,99.0,2.5,6.1,-2,1017.2,-2.0,1014.2,16.0,10.4,es1849a
2018-09-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.2,0.0,19.7,05:39,30.6,11:38,21.0,2.2,7.2,11:17,1016.5,-2.0,1013.0,4.0,11.4,es1849a
2018-09-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.9,0.0,21.5,06:05,30.3,11:38,13.0,2.2,6.7,13:15,1019.4,-2.0,1016.1,3.0,11.1,es1849a
2018-09-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.6,0.0,20.5,-2,32.8,12:46,99.0,1.1,6.7,-2,1019.4,-2.0,1016.8,24.0,11.4,es1849a
2018-09-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,26.4,0.0,20.2,05:09,32.5,12:11,11.0,2.5,7.8,15:11,1018.0,-2.0,1015.6,4.0,10.6,es1849a
2018-09-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,25.4,3.1,23.1,23:45,27.6,12:23,7.0,4.2,10.3,23:04,1021.5,-2.0,1017.4,3.0,4.4,es1849a
2018-09-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,24.6,0.0,21.0,04:59,28.2,11:32,8.0,7.8,16.4,-2,1024.9,-2.0,1020.7,3.0,8.4,es1849a
2018-09-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,23.8,0.0,20.5,23:58,27.0,12:19,99.0,6.4,12.8,-2,1024.7,0.0,1019.5,24.0,10.3,es1849a
2018-09-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,22.6,0.0,18.5,04:32,26.6,12:27,99.0,3.6,8.3,-2,1019.5,0.0,1014.1,17.0,9.9,es1849a
2018-09-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.4,0.0,15.6,06:17,27.1,12:18,11.0,1.7,8.3,13:55,1014.4,0.0,1011.8,15.0,11.2,es1849a
2018-09-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.2,0.0,16.2,05:07,26.3,12:18,11.0,1.4,7.2,13:08,1015.1,-2.0,1012.6,17.0,11.1,es1849a
2018-10-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,22.2,0.0,17.2,04:59,27.3,12:47,36.0,3.9,11.7,14:53,1015.2,-2.0,1012.0,4.0,9.6,es1849a
2018-10-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.8,0.0,16.6,06:11,25.0,13:12,10.0,3.1,11.7,09:06,1018.2,-2.0,1014.7,3.0,10.5,es1849a
2018-10-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.8,0.0,14.5,04:54,27.1,11:54,99.0,2.8,7.8,12:23,1019.5,-2.0,1016.8,16.0,11.1,es1849a
2018-10-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.4,0.0,16.0,05:06,26.9,12:56,17.0,1.9,8.3,12:27,1017.7,-2.0,1015.3,16.0,11.0,es1849a
2018-10-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.7,0.0,16.7,05:44,26.7,10:44,99.0,2.2,7.8,-2,1016.3,0.0,1012.9,16.0,10.5,es1849a
2018-10-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.8,0.0,16.7,05:37,26.8,13:11,17.0,2.5,9.2,13:44,1014.3,-2.0,1010.2,24.0,10.9,es1849a
2018-10-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,22.4,0.0,16.2,05:08,28.6,09:35,8.0,5.8,13.3,10:16,1013.4,-2.0,1008.9,6.0,10.9,es1849a
2018-10-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,19.8,0.2,16.2,23:23,23.5,12:34,99.0,4.2,10.8,-2,1012.9,0.0,1010.7,16.0,4.5,es1849a
2018-10-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,19.8,0.0,16.0,05:53,23.5,13:05,6.0,3.9,12.8,10:58,1011.4,0.0,1006.4,24.0,3.7,es1849a
2018-10-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.0,0.0,16.5,04:00,25.4,13:28,99.0,2.8,7.8,11:25,1008.0,-2.0,1004.5,14.0,7.1,es1849a
2018-10-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.8,0.0,17.0,06:12,26.7,11:22,15.0,2.2,7.8,13:01,1015.0,-2.0,1007.9,0.0,8.3,es1849a
2018-10-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,22.8,0.0,16.9,05:13,28.8,13:55,11.0,1.4,8.3,11:52,1019.1,-2.0,1015.0,0.0,10.1,es1849a
2018-10-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.8,0.0,17.7,-2,25.8,12:30,99.0,2.2,7.2,-2,1017.7,0.0,1010.1,24.0,9.5,es1849a
2018-10-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.0,28.5,15.6,22:14,24.4,09:00,30.0,3.9,13.9,18:50,1010.1,0.0,1001.3,16.0,3.0,es1849a
2018-10-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,18.4,0.1,13.0,03:49,23.7,13:03,99.0,3.3,9.7,-2,1007.7,-2.0,1004.9,3.0,7.6,es1849a
2018-10-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.0,0.0,16.2,06:19,23.7,14:20,8.0,3.9,13.3,16:08,1012.6,-2.0,1006.7,3.0,5.6,es1849a
2018-10-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.6,0.0,15.9,02:55,25.2,13:05,31.0,2.5,7.2,07:43,1012.4,-2.0,1008.8,16.0,7.4,es1849a
2018-10-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,19.3,0.1,14.9,06:26,23.7,12:43,99.0,3.1,9.2,-2,1008.9,0.0,1003.2,15.0,5.3,es1849a
2018-10-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.2,5.2,16.2,03:02,24.1,14:02,10.0,0.8,6.1,14:26,1013.7,-2.0,1005.7,2.0,5.3,es1849a
2018-10-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.4,0.1,16.7,02:06,24.2,13:04,8.0,6.9,16.1,-2,1016.4,-2.0,1012.6,3.0,3.4,es1849a
2018-10-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,21.4,0.0,18.2,23:56,24.6,-2,99.0,6.4,13.9,-2,1017.3,-2.0,1014.4,16.0,9.8,es1849a
2018-10-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.8,0.0,15.5,05:36,26.2,12:20,36.0,3.1,7.2,13:02,1020.4,-2.0,1014.6,3.0,10.0,es1849a
2018-10-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,19.9,0.0,16.2,05:17,23.6,13:44,99.0,1.9,8.3,-2,1022.7,-2.0,1019.9,3.0,3.9,es1849a
2018-10-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,20.3,0.0,15.0,23:56,25.6,13:15,99.0,1.9,6.1,-2,1022.1,0.0,1015.8,24.0,10.2,es1849a
2018-10-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,19.8,0.0,12.9,04:46,26.6,12:20,99.0,2.2,7.8,-2,1015.8,0.0,1012.8,-2.0,10.3,es1849a
2018-10-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,18.6,0.0,12.3,06:34,24.9,12:13,99.0,1.7,7.2,12:18,1012.8,0.0,1005.3,24.0,9.0,es1849a
2018-10-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,17.4,8.5,12.0,18:35,22.9,13:52,30.0,4.2,14.4,18:06,1005.3,0.0,994.8,23.0,2.9,es1849a
2018-10-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,13.0,0.0,10.3,06:30,15.8,11:41,99.0,4.7,13.9,-2,997.8,-2.0,994.4,2.0,4.1,es1849a
2018-10-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,12.2,0.0,8.1,23:02,16.4,12:34,29.0,8.6,19.7,11:13,1004.3,-2.0,997.1,3.0,5.4,es1849a
